Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
23.0,0,1,112,1.0,50000.0,4,5,0
32.0,1,2,88,7.0,110000.0,0,1,0
25.0,0,2,112,2.0,60000.0,0,2,0
37.0,1,1,24,11.0,160000.0,2,9,0
28.0,1,1,112,4.0,75000.0,3,7,0
41.0,0,3,36,16.0,200000.0,4,5,0
34.0,1,2,24,8.0,100000.0,1,3,0
24.0,0,1,111,2.0,55000.0,2,4,0
36.0,1,3,27,12.0,170000.0,2,9,1
30.0,0,1,112,5.0,90000.0,4,0,0
29.0,1,1,52,4.0,80000.0,1,9,0
42.0,1,2,88,14.0,180000.0,2,9,0
26.0,1,1,111,2.0,60000.0,4,9,0
35.0,0,2,24,9.0,120000.0,4,9,0
27.0,0,1,112,3.0,70000.0,3,9,0
48.0,1,3,36,18.0,210000.0,1,3,0
34.0,1,2,27,9.0,140000.0,2,4,0
23.0,0,1,112,1.0,50000.0,4,9,0
32.0,1,2,88,7.0,110000.0,1,1,0
25.0,0,2,112,2.0,60000.0,3,1,0
37.0,1,1,24,11.0,160000.0,2,6,0
28.0,1,1,112,4.0,75000.0,1,1,0
41.0,0,3,36,16.0,200000.0,4,5,0
34.0,1,2,24,8.0,100000.0,2,4,0
24.0,0,1,111,2.0,55000.0,1,3,0
36.0,1,3,27,12.0,170000.0,3,1,1
30.0,0,1,112,5.0,90000.0,2,4,0
29.0,1,1,52,4.0,80000.0,0,9,0
42.0,1,2,88,14.0,180000.0,4,9,0
26.0,1,1,111,2.0,60000.0,2,4,0
35.0,0,2,24,9.0,120000.0,0,1,0
27.0,0,1,112,3.0,70000.0,3,9,0
48.0,1,3,36,18.0,210000.0,0,1,0
34.0,1,2,27,9.0,140000.0,3,8,0
23.0,0,1,112,1.0,50000.0,2,9,0
32.0,1,2,88,7.0,110000.0,2,9,0
25.0,0,2,112,2.0,60000.0,2,4,0
37.0,1,1,24,11.0,160000.0,4,0,0
28.0,1,1,112,4.0,75000.0,4,5,0
41.0,0,3,36,16.0,200000.0,0,1,0
34.0,1,2,24,8.0,100000.0,1,9,0
24.0,0,1,111,2.0,55000.0,0,1,0
36.0,1,3,27,12.0,170000.0,0,2,1
30.0,0,1,112,5.0,90000.0,3,1,0
29.0,1,1,52,4.0,80000.0,3,8,0
42.0,1,2,88,14.0,180000.0,3,9,0
26.0,1,1,111,2.0,60000.0,4,5,0
35.0,0,2,24,9.0,120000.0,1,1,0
27.0,0,1,112,3.0,70000.0,3,9,0
48.0,1,3,36,18.0,210000.0,4,9,0
34.0,1,2,27,9.0,140000.0,0,9,0
23.0,0,1,112,1.0,50000.0,2,4,0
32.0,1,2,88,7.0,110000.0,1,3,0
25.0,0,2,112,2.0,60000.0,0,9,0
37.0,1,1,24,11.0,160000.0,0,9,0
28.0,1,1,112,4.0,75000.0,3,1,0
41.0,0,3,36,16.0,200000.0,0,1,0
34.0,1,2,24,8.0,100000.0,2,4,0
24.0,0,1,111,2.0,55000.0,4,9,0
36.0,1,3,27,12.0,170000.0,1,1,1
30.0,0,1,112,5.0,90000.0,2,6,0
29.0,1,1,52,4.0,80000.0,4,1,0
42.0,1,2,88,14.0,180000.0,0,1,0
26.0,1,1,111,2.0,60000.0,2,6,0
35.0,0,2,24,9.0,120000.0,1,3,0
27.0,0,1,112,3.0,70000.0,1,9,0
48.0,1,3,36,18.0,210000.0,2,9,0
34.0,1,2,27,9.0,140000.0,4,0,0
23.0,0,1,112,1.0,50000.0,2,6,0
32.0,1,2,88,7.0,110000.0,0,1,0
25.0,0,2,112,2.0,60000.0,3,1,0
37.0,1,1,24,11.0,160000.0,2,9,0
28.0,1,1,112,4.0,75000.0,3,7,0
41.0,0,3,36,16.0,200000.0,2,6,0
34.0,1,2,24,8.0,100000.0,3,1,0
24.0,0,1,111,2.0,55000.0,4,5,0
36.0,1,3,27,12.0,170000.0,3,1,1
30.0,0,1,112,5.0,90000.0,0,1,0
29.0,1,1,52,4.0,80000.0,1,3,0
42.0,1,2,88,14.0,180000.0,3,8,0
26.0,1,1,111,2.0,60000.0,3,7,0
35.0,0,2,24,9.0,120000.0,3,7,0
27.0,0,1,112,3.0,70000.0,1,1,0
48.0,1,3,36,18.0,210000.0,1,3,0
34.0,1,2,27,9.0,140000.0,4,0,0
23.0,0,1,112,1.0,50000.0,2,6,0
32.0,1,2,88,7.0,110000.0,3,8,0
25.0,0,2,112,2.0,60000.0,3,7,0
37.0,1,1,24,11.0,160000.0,0,9,0
28.0,1,1,112,4.0,75000.0,3,8,0
41.0,0,3,36,16.0,200000.0,2,6,0
34.0,1,2,24,8.0,100000.0,3,1,0
24.0,0,1,111,2.0,55000.0,2,6,0
36.0,1,3,27,12.0,170000.0,3,9,1
30.0,0,1,112,5.0,90000.0,4,1,0
29.0,1,1,52,4.0,80000.0,3,8,0
42.0,1,2,88,14.0,180000.0,0,2,0
26.0,1,1,111,2.0,60000.0,1,3,0
35.0,0,2,24,9.0,120000.0,0,1,0
27.0,0,1,112,3.0,70000.0,4,9,0
48.0,1,3,36,18.0,210000.0,2,6,0
34.0,1,2,27,9.0,140000.0,4,0,0
23.0,0,1,112,1.0,50000.0,1,3,0
34.0,0,1,54,8.0,122485.0,2,6,0
25.0,1,3,113,12.0,169159.0,2,4,0
43.0,1,2,112,21.0,187081.0,0,1,1
27.0,0,2,53,5.0,78354.0,2,6,0
25.0,1,1,5,2.0,90249.0,2,9,0
29.0,0,2,112,6.0,132720.0,1,1,1
52.0,1,3,113,23.0,161568.0,4,9,0
41.0,1,2,53,13.0,127346.0,0,1,0
49.0,0,1,5,19.0,120177.0,3,7,0
35.0,1,2,91,8.0,101332.0,0,2,1
57.0,0,3,54,30.0,121450.0,0,2,0
35.0,0,1,91,12.0,166375.0,1,1,1
43.0,1,2,112,21.0,185119.0,1,3,1
37.0,0,1,54,10.0,149217.0,2,9,0
50.0,1,2,113,21.0,166512.0,3,8,0
52.0,0,2,112,28.0,186963.0,0,2,1
26.0,1,1,5,3.0,75072.0,4,5,0
34.0,0,2,54,10.0,163398.0,3,7,0
30.0,1,0,91,11.0,103947.0,0,1,1
60.0,0,3,113,33.0,179180.0,2,9,0
50.0,1,1,5,23.0,175966.0,2,6,0
58.0,1,2,112,27.0,190004.0,2,9,1
35.0,0,2,54,10.0,152039.0,4,1,0
28.0,1,2,53,5.0,76742.0,0,2,0
57.0,0,3,113,33.0,191790.0,2,6,0
46.0,0,1,112,20.0,139398.0,2,4,1
28.0,1,0,5,7.0,95845.0,3,1,0
34.0,1,2,54,12.0,160976.0,4,0,0
33.0,0,2,91,9.0,126753.0,0,9,1
33.0,1,2,112,8.0,139817.0,1,9,1
53.0,1,3,113,25.0,181714.0,1,9,0
35.0,0,1,5,10.0,114776.0,0,1,0
30.0,1,2,54,6.0,105725.0,1,9,0
24.0,0,0,91,1.0,52731.0,1,3,1
36.0,1,2,53,8.0,106492.0,0,1,0
27.0,0,1,54,4.0,73895.0,1,9,0
23.0,1,3,113,1.0,119836.0,3,1,0
28.0,0,2,112,5.0,99747.0,0,2,1
52.0,1,1,5,25.0,168287.0,4,9,0
28.0,0,2,54,7.0,115920.0,2,6,0
32.0,1,2,91,11.0,128078.0,1,1,1
24.0,0,1,53,1.0,51265.0,4,1,0
43.0,1,0,112,22.0,165919.0,0,9,1
60.0,0,3,113,34.0,188651.0,1,1,0
24.0,1,2,5,0.0,55538.0,4,1,0
55.0,1,1,91,28.0,193964.0,3,1,1
29.0,0,2,54,4.0,104702.0,0,1,0
44.0,1,3,113,19.0,172955.0,4,0,0
40.0,0,2,112,16.0,138032.0,4,5,1
27.0,1,1,5,4.0,82683.0,3,7,0
43.0,1,2,54,17.0,155414.0,3,9,0
49.0,0,0,91,25.0,154207.0,1,9,1
30.0,1,2,53,8.0,107895.0,4,9,0
42.0,0,1,112,18.0,148446.0,2,9,1
26.0,1,2,54,4.0,102859.0,3,9,0
41.0,0,3,113,13.0,138662.0,2,6,0
46.0,1,1,91,23.0,181699.0,2,9,1
57.0,0,2,54,33.0,188232.0,1,3,0
22.0,0,0,5,0.0,51832.0,3,9,0
54.0,1,3,113,28.0,188484.0,2,4,0
42.0,0,2,112,16.0,138286.0,3,1,1
49.0,1,1,54,22.0,181132.0,2,6,0
27.0,0,2,5,4.0,73938.0,4,1,0
36.0,1,1,91,14.0,119224.0,4,9,1
31.0,0,2,54,6.0,101186.0,2,6,0
39.0,1,2,113,14.0,142360.0,1,1,0
41.0,0,1,91,20.0,151315.0,0,2,1
48.0,1,3,54,23.0,181021.0,4,9,0
39.0,0,2,112,15.0,134641.0,0,9,1
48.0,1,1,53,23.0,173851.0,0,2,0
47.0,1,2,91,25.0,178859.0,1,9,1
29.0,0,3,54,5.0,98568.0,0,9,0
32.0,1,1,113,9.0,104661.0,1,1,0
38.0,0,2,112,13.0,134858.0,4,5,1
34.0,1,1,5,10.0,94502.0,3,1,0
34.0,0,1,54,8.0,122485.0,3,9,0
25.0,1,3,113,12.0,169159.0,2,9,0
43.0,1,2,112,21.0,187081.0,3,1,1
27.0,0,2,53,5.0,78354.0,2,9,0
25.0,1,1,5,2.0,90249.0,2,4,0
29.0,0,2,112,6.0,132720.0,4,0,1
52.0,1,3,113,23.0,161568.0,4,5,0
41.0,1,2,53,13.0,127346.0,4,1,0
49.0,0,1,5,19.0,120177.0,1,9,0
35.0,1,2,91,8.0,101332.0,2,9,1
57.0,0,3,54,30.0,121450.0,1,3,0
35.0,0,1,91,12.0,166375.0,2,9,1
43.0,1,2,112,21.0,185119.0,1,9,1
37.0,0,1,54,10.0,149217.0,2,4,0
50.0,1,2,113,21.0,166512.0,3,9,0
52.0,0,2,112,28.0,186963.0,2,6,1
26.0,1,1,5,3.0,75072.0,1,1,0
34.0,0,2,54,10.0,163398.0,2,4,0
30.0,1,0,91,11.0,103947.0,1,3,1
60.0,0,3,113,33.0,179180.0,0,1,0
50.0,1,1,5,23.0,175966.0,0,1,0
58.0,1,2,112,27.0,190004.0,4,9,1
35.0,0,2,54,10.0,152039.0,0,1,0
28.0,1,2,53,5.0,76742.0,4,1,0
57.0,0,3,113,33.0,191790.0,2,4,0
46.0,0,1,112,20.0,139398.0,2,9,1
28.0,1,0,5,7.0,95845.0,2,9,0
34.0,1,2,54,12.0,160976.0,2,9,0
33.0,0,2,91,9.0,126753.0,0,9,1
33.0,1,2,112,8.0,139817.0,0,9,1
53.0,1,3,113,25.0,181714.0,2,9,0
35.0,0,1,5,10.0,114776.0,4,1,0
30.0,1,2,54,6.0,105725.0,2,4,0
24.0,0,0,91,1.0,52731.0,1,3,1
36.0,1,2,53,8.0,106492.0,2,4,0
27.0,0,1,54,4.0,73895.0,1,3,0
23.0,1,3,113,1.0,119836.0,3,8,0
28.0,0,2,112,5.0,99747.0,0,2,1
52.0,1,1,5,25.0,168287.0,4,9,0
28.0,0,2,54,7.0,115920.0,0,1,0
32.0,1,2,91,11.0,128078.0,4,5,1
24.0,0,1,53,1.0,51265.0,3,7,0
43.0,1,0,112,22.0,165919.0,0,2,1
60.0,0,3,113,34.0,188651.0,2,6,0
24.0,1,2,5,0.0,55538.0,4,5,0
55.0,1,1,91,28.0,193964.0,0,1,1
29.0,0,2,54,4.0,104702.0,2,9,0
44.0,1,3,113,19.0,172955.0,3,7,0
40.0,0,2,112,16.0,138032.0,2,6,1
27.0,1,1,5,4.0,82683.0,2,4,0
43.0,1,2,54,17.0,155414.0,2,4,0
49.0,0,0,91,25.0,154207.0,3,1,1
30.0,1,2,53,8.0,107895.0,1,9,0
42.0,0,1,112,18.0,148446.0,1,1,1
26.0,1,2,54,4.0,102859.0,3,8,0
41.0,0,3,113,13.0,138662.0,4,1,0
46.0,1,1,91,23.0,181699.0,0,1,1
57.0,0,2,54,33.0,188232.0,3,7,0
22.0,0,0,5,0.0,51832.0,4,9,0
54.0,1,3,113,28.0,188484.0,2,9,0
42.0,0,2,112,16.0,138286.0,3,8,1
49.0,1,1,54,22.0,181132.0,0,2,0
27.0,0,2,5,4.0,73938.0,1,9,0
36.0,1,1,91,14.0,119224.0,2,6,1
31.0,0,2,54,6.0,101186.0,4,1,0
39.0,1,2,113,14.0,142360.0,4,0,0
41.0,0,1,91,20.0,151315.0,4,9,1
48.0,1,3,54,23.0,181021.0,3,7,0
39.0,0,2,112,15.0,134641.0,2,9,1
48.0,1,1,53,23.0,173851.0,2,6,0
47.0,1,2,91,25.0,178859.0,1,1,1
29.0,0,3,54,5.0,98568.0,1,3,0
32.0,1,1,113,9.0,104661.0,4,5,0
38.0,0,2,112,13.0,134858.0,1,9,1
34.0,1,1,5,10.0,94502.0,3,8,0
36.0,1,1,53,14.0,139095.0,3,1,0
30.0,0,2,91,5.0,106278.0,2,6,1
28.0,1,2,54,4.0,90452.0,4,5,0
46.0,0,3,113,23.0,168304.0,2,9,0
34.0,1,1,5,10.0,126593.0,2,9,0
44.0,1,2,112,19.0,152203.0,1,9,1
55.0,0,3,113,30.0,183138.0,4,0,0
35.0,1,2,54,9.0,130275.0,2,6,0
54.0,1,1,91,29.0,191915.0,1,1,1
23.0,0,0,5,2.0,62807.0,4,0,0
46.0,1,2,112,21.0,174305.0,3,7,1
33.0,0,1,54,9.0,133326.0,4,1,0
26.0,1,2,53,4.0,75656.0,2,4,0
43.0,0,3,113,19.0,155944.0,3,9,0
36.0,1,2,54,11.0,137775.0,0,1,0
23.0,0,1,91,0.0,51831.0,0,1,1
49.0,1,2,113,22.0,182237.0,2,6,0
35.0,0,2,54,10.0,151901.0,3,7,0
31.0,1,1,5,8.0,100052.0,0,2,0
43.0,1,2,54,20.0,167207.0,3,7,0
33.0,0,2,91,10.0,112439.0,3,7,1
52.0,0,3,113,29.0,194214.0,3,9,0
28.0,1,1,54,5.0,84407.0,2,6,0
36.0,0,2,112,13.0,139413.0,3,8,1
43.0,1,1,91,20.0,143084.0,2,9,1
50.0,0,2,54,25.0,192344.0,4,9,0
24.0,1,3,113,1.0,106132.0,0,1,0
52.0,1,2,112,26.0,184816.0,4,5,1
46.0,0,1,5,19.0,150248.0,0,1,0
38.0,1,2,54,15.0,170995.0,2,6,0
29.0,1,1,91,6.0,88035.0,1,1,1
33.0,0,2,53,10.0,119419.0,2,4,0
47.0,1,3,113,21.0,173582.0,1,3,0
45.0,0,2,112,23.0,174436.0,1,3,1
28.0,1,1,5,4.0,71699.0,1,1,0
42.0,0,2,54,14.0,163558.0,4,5,0
46.0,1,1,91,24.0,166828.0,4,1,1
38.0,0,3,113,15.0,144496.0,2,6,0
54.0,1,2,112,31.0,193746.0,1,1,1
33.0,0,2,54,8.0,122581.0,0,2,0
27.0,1,0,5,4.0,79767.0,4,0,0
50.0,0,1,91,25.0,177177.0,0,9,1
26.0,1,2,54,4.0,89843.0,0,1,0
31.0,0,2,112,6.0,113563.0,3,7,1
35.0,1,1,53,10.0,128712.0,0,1,0
44.0,0,3,113,18.0,161621.0,4,5,0
32.0,1,2,91,8.0,121454.0,4,9,1
54.0,1,1,54,25.0,179987.0,4,9,0
26.0,0,2,53,3.0,72649.0,0,9,0
23.0,1,3,113,0.0,52612.0,3,8,0
48.0,0,2,112,24.0,184006.0,4,9,1
38.0,1,1,5,12.0,131960.0,4,1,0
30.0,0,2,54,5.0,102465.0,4,9,0
40.0,1,2,113,16.0,149748.0,3,9,0
45.0,0,1,91,22.0,171036.0,0,2,1
36.0,1,2,54,13.0,146351.0,2,4,0
52.0,1,3,113,26.0,185462.0,1,3,0
31.0,0,1,112,7.0,107718.0,4,9,1
26.0,1,2,54,4.0,90944.0,1,1,0
30.0,0,2,91,5.0,100425.0,3,9,1
24.0,1,1,5,2.0,63901.0,1,9,0
45.0,1,2,112,22.0,181902.0,2,6,1
33.0,0,2,54,9.0,136533.0,3,9,0
38.0,1,1,53,11.0,136285.0,1,9,0
54.0,0,3,113,31.0,191818.0,0,2,0
42.0,1,2,54,19.0,176643.0,1,3,0
28.0,0,1,91,4.0,70022.0,4,9,1
30.0,1,2,53,6.0,99363.0,0,1,0
43.0,0,2,112,19.0,152944.0,4,0,1
35.0,1,1,5,10.0,123386.0,4,5,0
44.0,1,2,54,21.0,168906.0,4,0,0
55.0,0,1,91,30.0,183020.0,2,4,1
23.0,1,0,53,1.0,47898.0,4,0,0
39.0,0,2,112,14.0,135853.0,4,5,1
43.0,1,1,54,17.0,149198.0,2,6,0
29.0,1,3,113,6.0,106662.0,1,1,0
51.0,1,2,112,28.0,186610.0,1,9,1
30.0,0,1,91,6.0,89995.0,3,8,1
26.0,1,2,54,4.0,85825.0,2,4,0
39.0,0,3,113,13.0,143814.0,2,6,0
49.0,1,2,53,24.0,174726.0,3,1,0
42.0,0,1,112,20.0,150534.0,3,9,1
27.0,1,1,5,4.0,68732.0,3,7,0
43.0,1,2,54,21.0,187951.0,3,9,0
37.0,0,1,91,13.0,137336.0,0,9,1
51.0,1,3,113,26.0,191159.0,2,9,0
29.0,0,2,54,5.0,102868.0,2,6,0
43.0,1,1,112,20.0,154281.0,4,9,1
31.0,1,2,5,8.0,111535.0,1,3,0
30.0,0,2,91,6.0,107906.0,3,7,1
36.0,1,1,54,13.0,143885.0,2,9,0
52.0,0,3,113,27.0,180958.0,0,1,0
28.0,1,2,112,6.0,108607.0,4,1,1
49.0,1,1,5,24.0,178284.0,4,1,0
27.0,0,2,53,4.0,75969.0,0,9,0
41.0,1,2,91,15.0,143705.0,0,1,1
56.0,0,3,113,31.0,197354.0,3,9,0
46.0,1,1,112,22.0,174324.0,4,0,1
32.0,0,2,54,8.0,123781.0,4,5,0
38.0,1,3,113,12.0,141735.0,2,4,0
52.0,1,2,91,28.0,187120.0,0,9,1
24.0,0,1,5,1.0,61095.0,0,1,0
49.0,1,2,54,22.0,179045.0,4,0,0
35.0,0,2,112,10.0,130355.0,1,1,1
31.0,1,1,53,7.0,103282.0,4,9,0
44.0,0,3,113,18.0,157872.0,0,1,0
33.0,1,2,91,10.0,117314.0,3,7,1
54.0,1,1,112,30.0,186321.0,3,8,1
33.0,0,2,54,11.0,129686.0,4,9,0
27.0,1,0,5,3.0,68611.0,3,9,0
51.0,0,2,91,25.0,177913.0,3,1,1
26.0,1,2,54,3.0,68472.0,2,6,0
31.0,0,2,112,6.0,113065.0,2,6,1
35.0,1,1,53,9.0,125091.0,1,9,0
45.0,0,3,113,23.0,172925.0,3,7,0
32.0,1,2,91,9.0,126916.0,3,7,1
54.0,1,1,54,27.0,183417.0,4,9,0
26.0,0,2,53,4.0,76898.0,3,9,0
23.0,1,3,113,1.0,579.0,3,7,0
26.0,0,1,112,2.0,65000.0,3,1,0
33.0,1,2,24,8.0,120000.0,0,1,0
29.0,0,1,88,4.0,90000.0,0,1,0
41.0,1,3,27,15.0,190000.0,0,9,0
35.0,0,2,112,9.0,140000.0,4,0,0
28.0,1,1,111,3.0,75000.0,3,8,0
37.0,0,2,27,11.0,160000.0,2,6,0
33.0,1,1,88,8.0,130000.0,2,9,0
24.0,0,2,112,2.0,60000.0,3,7,0
46.0,1,3,36,20.0,220000.0,1,1,0
29.0,0,1,111,5.0,80000.0,0,2,0
31.0,1,2,27,7.0,130000.0,0,9,0
27.0,0,1,112,3.0,65000.0,0,1,0
38.0,1,3,27,13.0,170000.0,1,3,1
30.0,0,2,88,6.0,110000.0,0,9,0
25.0,1,1,52,2.0,50000.0,4,9,0
44.0,1,3,36,18.0,210000.0,4,5,0
33.0,0,2,24,8.0,100000.0,2,9,0
22.0,1,1,112,1.0,50000.0,2,6,0
36.0,1,2,88,10.0,160000.0,4,0,0
28.0,0,1,112,4.0,70000.0,4,5,0
41.0,1,3,27,16.0,190000.0,4,9,1
34.0,0,2,27,9.0,140000.0,4,1,0
23.0,1,1,111,1.0,45000.0,2,4,0
32.0,0,2,88,7.0,120000.0,0,2,0
25.0,1,2,112,2.0,60000.0,4,0,0
37.0,0,1,24,11.0,150000.0,2,9,0
28.0,1,1,112,4.0,70000.0,3,1,0
41.0,0,3,36,16.0,200000.0,2,4,0
34.0,1,2,24,8.0,100000.0,2,4,0
24.0,0,1,111,2.0,55000.0,1,9,0
36.0,1,3,27,12.0,170000.0,0,9,1
30.0,0,1,112,5.0,90000.0,4,9,0
29.0,1,1,52,4.0,80000.0,2,4,0
42.0,1,2,88,14.0,180000.0,0,1,0
26.0,1,1,111,2.0,60000.0,4,1,0
35.0,0,2,24,9.0,120000.0,4,0,0
27.0,0,1,112,3.0,70000.0,0,1,0
48.0,1,3,36,18.0,210000.0,2,4,0
34.0,1,2,27,9.0,140000.0,4,5,0
23.0,0,1,112,1.0,50000.0,3,8,0
32.0,1,2,88,7.0,110000.0,4,0,0
25.0,0,2,112,2.0,60000.0,0,2,0
37.0,1,1,24,11.0,160000.0,3,9,0
28.0,1,1,112,4.0,75000.0,2,4,0
41.0,0,3,36,16.0,200000.0,0,2,0
34.0,1,2,24,8.0,100000.0,1,3,0
24.0,0,1,111,2.0,55000.0,4,0,0
36.0,1,3,27,12.0,170000.0,4,5,1
30.0,0,1,112,5.0,90000.0,3,9,0
29.0,1,1,52,4.0,80000.0,2,9,0
42.0,1,2,88,14.0,180000.0,3,7,0
26.0,1,1,111,2.0,60000.0,2,9,0
35.0,0,2,24,9.0,120000.0,3,1,0
27.0,0,1,112,3.0,70000.0,3,7,0
48.0,1,3,36,18.0,210000.0,1,1,0
34.0,1,2,27,9.0,140000.0,1,1,0
23.0,0,1,112,1.0,50000.0,2,6,0
32.0,1,2,88,7.0,110000.0,3,8,0
25.0,0,2,112,2.0,60000.0,4,1,0
37.0,1,1,24,11.0,160000.0,1,1,0
28.0,1,1,112,4.0,75000.0,1,3,0
41.0,0,3,36,16.0,200000.0,1,3,0
34.0,1,2,24,8.0,100000.0,4,5,0
24.0,0,1,111,2.0,55000.0,2,9,0
36.0,1,3,27,12.0,170000.0,4,9,1
30.0,0,1,112,5.0,90000.0,3,8,0
29.0,1,1,52,4.0,80000.0,2,9,0
42.0,1,2,88,14.0,180000.0,2,6,0
26.0,1,1,111,2.0,60000.0,4,9,0
35.0,0,2,24,9.0,120000.0,2,4,0
27.0,0,1,112,3.0,70000.0,1,3,0
48.0,1,3,36,18.0,210000.0,4,9,0
34.0,1,2,27,9.0,140000.0,1,1,0
23.0,0,1,112,1.0,50000.0,2,6,0
32.0,1,2,88,7.0,110000.0,0,1,0
25.0,0,2,112,2.0,60000.0,1,9,0
37.0,1,1,24,11.0,160000.0,4,0,0
28.0,1,1,112,4.0,75000.0,0,2,0
41.0,0,3,36,16.0,200000.0,3,7,0
34.0,1,2,24,8.0,100000.0,4,9,0
24.0,0,1,111,2.0,55000.0,0,1,0
36.0,1,3,27,12.0,170000.0,2,4,1
30.0,0,1,112,5.0,90000.0,4,5,0
29.0,1,1,52,4.0,80000.0,3,8,0
42.0,1,2,88,14.0,180000.0,2,9,0
26.0,1,1,111,2.0,60000.0,1,9,0
35.0,0,2,24,9.0,120000.0,0,1,0
27.0,0,1,112,3.0,70000.0,2,6,0
48.0,1,3,36,18.0,210000.0,1,1,0
34.0,1,2,27,9.0,140000.0,2,4,0
23.0,0,1,112,1.0,50000.0,4,5,0
32.0,1,2,88,7.0,110000.0,1,1,0
25.0,0,2,112,2.0,60000.0,4,5,0
37.0,1,1,24,11.0,160000.0,4,9,0
28.0,1,1,112,4.0,75000.0,0,2,0
41.0,0,3,36,16.0,200000.0,3,7,0
34.0,1,2,24,8.0,100000.0,2,4,0
24.0,0,1,111,2.0,55000.0,2,4,0
36.0,1,3,27,12.0,170000.0,3,9,1
30.0,0,1,112,5.0,90000.0,4,0,0
29.0,1,1,52,4.0,80000.0,2,9,0
42.0,1,2,88,14.0,180000.0,2,9,0
26.0,1,1,111,2.0,60000.0,0,2,0
35.0,0,2,24,9.0,120000.0,2,6,0
27.0,0,1,112,3.0,70000.0,2,9,0
48.0,1,3,36,18.0,210000.0,3,8,0
34.0,1,2,27,9.0,140000.0,3,8,0
23.0,0,1,112,1.0,50000.0,0,9,0
32.0,1,2,88,7.0,110000.0,4,0,0
25.0,0,2,112,2.0,60000.0,3,1,0
37.0,1,1,24,11.0,160000.0,4,1,0
28.0,1,1,112,4.0,75000.0,4,0,0
41.0,0,3,36,16.0,200000.0,2,6,0
34.0,1,2,24,8.0,100000.0,2,6,0
24.0,0,1,111,2.0,55000.0,4,0,0
36.0,1,3,27,12.0,170000.0,4,0,1
30.0,0,1,112,5.0,90000.0,2,6,0
29.0,1,1,52,4.0,80000.0,4,5,0
42.0,1,2,88,14.0,180000.0,4,5,0
26.0,1,1,111,2.0,60000.0,1,1,0
35.0,0,2,24,9.0,120000.0,1,9,0
27.0,0,1,112,3.0,70000.0,2,4,0
48.0,1,3,36,18.0,210000.0,0,9,0
29.0,0,1,54,6.0,103579.0,2,4,0
45.0,1,2,113,19.0,163780.0,1,1,0
36.0,1,1,53,12.0,137878.0,0,1,0
30.0,0,2,91,4.0,92438.0,2,9,1
28.0,1,2,54,5.0,84181.0,3,7,0
46.0,0,3,113,21.0,174821.0,2,9,0
34.0,1,1,5,10.0,126520.0,2,6,0
44.0,1,2,112,18.0,152168.0,0,2,1
55.0,0,3,113,29.0,190543.0,3,8,0
35.0,1,2,54,9.0,131547.0,3,8,0
54.0,1,1,91,28.0,192292.0,3,1,1
23.0,0,0,5,1.0,52807.0,3,9,0
46.0,1,2,112,20.0,174938.0,4,5,1
33.0,0,1,54,8.0,124071.0,2,9,0
26.0,1,2,53,3.0,73640.0,4,1,0
43.0,0,3,113,19.0,156486.0,2,9,0
36.0,1,2,54,11.0,138859.0,2,9,0
23.0,0,1,91,0.0,52831.0,1,9,1
49.0,1,2,113,23.0,182392.0,4,5,0
35.0,0,2,54,11.0,151078.0,1,3,0
31.0,1,1,5,8.0,100679.0,2,4,0
43.0,1,2,54,20.0,167924.0,0,2,0
33.0,0,2,91,10.0,113334.0,2,9,1
52.0,0,3,113,29.0,194778.0,1,9,0
28.0,1,1,54,4.0,77606.0,2,6,0
36.0,0,2,112,13.0,140010.0,2,9,1
43.0,1,1,91,20.0,142421.0,4,9,1
50.0,0,2,54,24.0,192756.0,2,6,0
24.0,1,3,113,1.0,106686.0,0,1,0
52.0,1,2,112,27.0,186794.0,2,9,1
46.0,0,1,5,19.0,150729.0,1,9,0
38.0,1,2,54,15.0,171652.0,3,9,0
29.0,1,1,91,6.0,88552.0,4,1,1
33.0,0,2,53,9.0,119918.0,4,1,0
47.0,1,3,113,21.0,174985.0,2,6,0
45.0,0,2,112,23.0,174336.0,1,1,1
28.0,1,1,5,4.0,72389.0,1,9,0
42.0,0,2,54,14.0,163978.0,2,4,0
46.0,1,1,91,25.0,166958.0,3,8,1
38.0,0,3,113,15.0,145052.0,4,1,0
54.0,1,2,112,32.0,195270.0,2,9,1
33.0,0,2,54,8.0,122970.0,1,9,0
27.0,1,0,5,4.0,80247.0,0,9,0
50.0,0,1,91,25.0,177862.0,3,7,1
26.0,1,2,54,4.0,91062.0,4,0,0
31.0,0,2,112,6.0,114290.0,0,1,1
35.0,1,1,53,10.0,128999.0,2,6,0
44.0,0,3,113,18.0,162454.0,2,9,0
32.0,1,2,91,8.0,122354.0,4,0,1
54.0,1,1,54,25.0,179756.0,3,8,0
26.0,0,2,53,3.0,73218.0,1,9,0
23.0,1,3,113,0.0,52612.0,3,7,0
48.0,0,2,112,24.0,184480.0,1,3,1
38.0,1,1,5,12.0,132442.0,3,8,0
30.0,0,2,54,5.0,102828.0,0,9,0
40.0,1,2,113,16.0,150301.0,1,1,0
45.0,0,1,91,22.0,171468.0,2,6,1
36.0,1,2,54,13.0,147326.0,3,1,0
52.0,1,3,113,26.0,185982.0,2,9,0
31.0,0,1,112,7.0,108267.0,1,9,1
26.0,1,2,54,4.0,91397.0,3,8,0
30.0,0,2,91,5.0,100867.0,2,4,1
